Method,Delta,COV
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,64.36
GeoMol,1.625,86.21
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,97.94
GeoMol,1.625,51.24
GeoMol,1.625,98.90
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,98.10
GeoMol,1.625,60.74
GeoMol,1.625,94.12
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,96.83
GeoMol,1.625,100.00
GeoMol,1.625,45.45
GeoMol,1.625,98.85
GeoMol,1.625,96.25
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,83.33
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,80.79
GeoMol,1.625,99.28
GeoMol,1.625,95.83
GeoMol,1.625,77.42
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,83.33
GeoMol,1.625,90.48
GeoMol,1.625,95.83
GeoMol,1.625,100.00
GeoMol,1.625,98.28
GeoMol,1.625,57.14
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,84.62
GeoMol,1.625,100.00
GeoMol,1.625,86.67
GeoMol,1.625,100.00
GeoMol,1.625,71.92
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,97.44
GeoMol,1.625,94.20
GeoMol,1.625,81.82
GeoMol,1.625,100.00
GeoMol,1.625,92.00
GeoMol,1.625,100.00
GeoMol,1.625,90.91
GeoMol,1.625,99.08
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,90.00
GeoMol,1.625,87.50
GeoMol,1.625,100.00
GeoMol,1.625,88.00
GeoMol,1.625,92.98
GeoMol,1.625,90.48
GeoMol,1.625,100.00
GeoMol,1.625,70.11
GeoMol,1.625,100.00
GeoMol,1.625,95.65
GeoMol,1.625,97.30
GeoMol,1.625,100.00
GeoMol,1.625,98.28
GeoMol,1.625,94.44
GeoMol,1.625,100.00
GeoMol,1.625,92.59
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,89.47
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,94.12
GeoMol,1.625,72.04
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,51.91
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,46.30
GeoMol,1.625,69.44
GeoMol,1.625,100.00
GeoMol,1.625,97.18
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,93.75
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,99.73
GeoMol,1.625,96.97
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,97.92
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,97.35
GeoMol,1.625,0.00
GeoMol,1.625,100.00
GeoMol,1.625,89.02
GeoMol,1.625,75.77
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,94.74
GeoMol,1.625,56.72
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,98.21
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,78.95
GeoMol,1.625,99.05
GeoMol,1.625,81.20
GeoMol,1.625,100.00
GeoMol,1.625,80.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,96.55
GeoMol,1.625,100.00
GeoMol,1.625,98.04
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,81.82
GeoMol,1.625,100.00
GeoMol,1.625,92.54
GeoMol,1.625,80.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,96.67
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,96.77
GeoMol,1.625,86.52
GeoMol,1.625,100.00
GeoMol,1.625,95.63
GeoMol,1.625,96.10
GeoMol,1.625,91.67
GeoMol,1.625,71.79
GeoMol,1.625,69.05
GeoMol,1.625,88.12
GeoMol,1.625,100.00
GeoMol,1.625,97.56
GeoMol,1.625,100.00
GeoMol,1.625,49.59
GeoMol,1.625,100.00
GeoMol,1.625,50.00
GeoMol,1.625,28.00
GeoMol,1.625,100.00
GeoMol,1.625,85.19
GeoMol,1.625,96.67
GeoMol,1.625,75.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,98.60
GeoMol,1.625,100.00
GeoMol,1.625,66.67
GeoMol,1.625,46.67
GeoMol,1.625,81.25
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,90.91
GeoMol,1.625,90.91
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,94.52
GeoMol,1.625,100.00
GeoMol,1.625,81.82
GeoMol,1.625,100.00
GeoMol,1.625,84.38
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,90.00
GeoMol,1.625,100.00
GeoMol,1.625,83.33
GeoMol,1.625,100.00
GeoMol,1.625,0.00
GeoMol,1.625,0.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,94.44
GeoMol,1.625,100.00
GeoMol,1.625,37.21
GeoMol,1.625,85.71
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,83.87
GeoMol,1.625,95.65
GeoMol,1.625,70.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,80.52
GeoMol,1.625,100.00
GeoMol,1.625,99.59
GeoMol,1.625,98.48
GeoMol,1.625,25.00
GeoMol,1.625,33.33
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,42.86
GeoMol,1.625,100.00
GeoMol,1.625,98.08
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,88.07
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,93.02
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,98.08
GeoMol,1.625,100.00
GeoMol,1.625,74.36
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,100.00
GeoMol,1.625,78.79
GeoMol,1.625,100.00
GeoMol,1.75,84.06
GeoMol,1.75,0.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,87.43
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,97.20
GeoMol,1.75,94.90
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,98.95
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,88.00
GeoMol,1.75,46.15
GeoMol,1.75,100.00
GeoMol,1.75,83.33
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,94.84
GeoMol,1.75,87.22
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,98.70
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,96.80
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,92.82
GeoMol,1.75,87.65
GeoMol,1.75,100.00
GeoMol,1.75,98.11
GeoMol,1.75,66.67
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,92.00
GeoMol,1.75,40.00
GeoMol,1.75,98.41
GeoMol,1.75,45.93
GeoMol,1.75,100.00
GeoMol,1.75,58.54
GeoMol,1.75,100.00
GeoMol,1.75,81.08
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,79.73
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,36.29
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,94.12
GeoMol,1.75,67.65
GeoMol,1.75,95.18
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,78.95
GeoMol,1.75,7.69
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,98.15
GeoMol,1.75,57.14
GeoMol,1.75,100.00
GeoMol,1.75,99.83
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,92.07
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,99.60
GeoMol,1.75,100.00
GeoMol,1.75,55.56
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,99.38
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,90.99
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,85.05
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,99.08
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,97.29
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,64.48
GeoMol,1.75,100.00
GeoMol,1.75,99.64
GeoMol,1.75,99.45
GeoMol,1.75,98.60
GeoMol,1.75,100.00
GeoMol,1.75,71.17
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,76.90
GeoMol,1.75,87.46
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,89.53
GeoMol,1.75,100.00
GeoMol,1.75,98.05
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,94.12
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,97.15
GeoMol,1.75,95.20
GeoMol,1.75,100.00
GeoMol,1.75,98.90
GeoMol,1.75,86.84
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,60.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,92.68
GeoMol,1.75,95.92
GeoMol,1.75,3.70
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,91.32
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,91.25
GeoMol,1.75,100.00
GeoMol,1.75,94.44
GeoMol,1.75,100.00
GeoMol,1.75,99.56
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,99.57
GeoMol,1.75,66.67
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,89.74
GeoMol,1.75,85.71
GeoMol,1.75,2.78
GeoMol,1.75,97.93
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,96.30
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,93.75
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,89.51
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,89.63
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,95.45
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,83.33
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,59.42
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,37.50
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,98.51
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,31.31
GeoMol,1.75,100.00
GeoMol,1.75,98.96
GeoMol,1.75,0.00
GeoMol,1.75,98.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,92.17
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,95.83
GeoMol,1.75,29.63
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,74.53
GeoMol,1.75,64.23
GeoMol,1.75,96.34
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,99.43
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,98.23
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,99.66
GeoMol,1.75,98.41
GeoMol,1.75,55.56
GeoMol,1.75,0.00
GeoMol,1.75,100.00
GeoMol,1.75,99.02
GeoMol,1.75,100.00
GeoMol,1.75,98.36
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,97.92
GeoMol,1.75,100.00
GeoMol,1.75,96.88
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,99.26
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,61.43
GeoMol,1.75,86.67
GeoMol,1.75,100.00
GeoMol,1.75,54.90
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,82.43
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,80.00
GeoMol,1.75,100.00
GeoMol,1.75,99.31
GeoMol,1.75,54.39
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,78.95
GeoMol,1.75,100.00
GeoMol,1.75,97.59
GeoMol,1.75,98.61
GeoMol,1.75,95.70
GeoMol,1.75,94.34
GeoMol,1.75,56.55
GeoMol,1.75,53.57
GeoMol,1.75,91.91
GeoMol,1.75,70.45
GeoMol,1.75,98.70
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,86.84
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,89.47
GeoMol,1.75,100.00
GeoMol,1.75,95.22
GeoMol,1.75,100.00
GeoMol,1.75,95.33
GeoMol,1.75,89.66
GeoMol,1.75,48.00
GeoMol,1.75,42.51
GeoMol,1.75,98.49
GeoMol,1.75,95.08
GeoMol,1.75,75.68
GeoMol,1.75,96.03
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,87.18
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,91.30
GeoMol,1.75,100.00
GeoMol,1.75,90.19
GeoMol,1.75,100.00
GeoMol,1.75,99.12
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,33.33
GeoMol,1.75,100.00
GeoMol,1.75,96.45
GeoMol,1.75,100.00
GeoMol,1.75,69.07
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,48.89
GeoMol,1.75,96.61
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,88.66
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,64.71
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,84.62
GeoMol,1.75,98.41
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,78.69
GeoMol,1.75,100.00
GeoMol,1.75,86.15
GeoMol,1.75,100.00
GeoMol,1.75,98.19
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,97.30
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,90.57
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,89.66
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,94.74
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,95.76
GeoMol,1.75,75.28
GeoMol,1.75,77.27
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,93.75
GeoMol,1.75,100.00
GeoMol,1.75,62.89
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,66.67
GeoMol,1.75,87.18
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,81.82
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,99.20
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,61.90
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,85.71
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,82.46
GeoMol,1.75,53.85
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,96.43
GeoMol,1.75,100.00
GeoMol,1.75,93.75
GeoMol,1.75,30.91
GeoMol,1.75,100.00
GeoMol,1.75,73.97
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,56.52
GeoMol,1.75,95.70
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,51.85
GeoMol,1.75,50.00
GeoMol,1.75,73.68
GeoMol,1.75,90.32
GeoMol,1.75,89.66
GeoMol,1.75,0.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,70.30
GeoMol,1.75,96.55
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,99.59
GeoMol,1.75,63.66
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,63.70
GeoMol,1.75,94.12
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,98.41
GeoMol,1.75,100.00
GeoMol,1.75,45.45
GeoMol,1.75,100.00
GeoMol,1.75,98.75
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,83.33
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,80.79
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,87.10
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,88.10
GeoMol,1.75,95.24
GeoMol,1.75,97.92
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,57.14
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
GeoMol,1.75,100.00
